id,nombre,fecha_nacimiento,email,telefono,direcciones,riesgo_acumulado,rol
c8bea72f-486d-4e22-8d83-898a59642d3b,Cliente_164,1982-02-17,cliente_164@mail.com,+67-983-7740295,"[""Av. Los Pinos 315""]",4.53,regular
644ee8a3-b4d1-4cde-b1c6-a75999c6d0f9,Cliente_165,1976-01-17,cliente_165@example.com,+37-864-7324013,"[""Av. Siempre Viva 190""]",2.61,regular
81e15078-b288-4ad4-a75c-5c8cb43e4413,Cliente_166,1954-04-15,cliente_166@mail.com,+81-193-5119489,"[""Av. Los Pinos 650""]",95.9,regular
c6909f64-20ae-431c-a459-96b13d40cec9,Cliente_167,1991-01-04,cliente_167@test.org,+89-305-9782735,"[""Calle Falsa 878""]",14.02,regular
3f06a979-4c50-48c3-90cb-37ce655113a1,Cliente_168,1955-01-24,cliente_168@mail.com,+10-368-3314802,"[""Calle Falsa 841""]",74.38,regular
cd8d3a94-cd8d-4982-86c6-822448f1a567,Cliente_169,1989-03-30,cliente_169@example.com,+31-160-9763811,"[""Calle Falsa 614""]",65.24,regular
c26a0e33-523a-4605-ae4f-b5fb31b7ef36,Cliente_170,1961-09-01,cliente_170@example.com,+7-268-6424307,"[""Calle Falsa 833""]",31.19,regular
2de84979-9bed-4fdb-a574-4e6354994d70,Cliente_171,1985-04-13,cliente_171@example.com,+62-174-6279322,"[""Calle del Sol 755""]",16.36,regular
cdd8d7ee-52e8-46fa-8105-c53dff87bfc3,Cliente_172,1969-12-06,cliente_172@test.org,+51-322-1196466,"[""Av. Los Pinos 90""]",20.93,regular
75534a2b-8b25-4e50-94d4-1cc8e8830987,Cliente_173,1974-05-26,cliente_173@mail.com,+12-317-9748044,"[""Av. Los Pinos 645""]",3.27,regular
f9c45b8e-7859-49a8-8beb-db3d02ff2223,Cliente_174,1972-10-28,cliente_174@test.org,+7-365-9444318,"[""Av. Siempre Viva 570""]",53.45,regular
3a387225-a738-4ca6-847a-5d76b147aec4,Cliente_175,1953-03-19,cliente_175@test.org,+85-706-6243161,"[""Av. Siempre Viva 159""]",73.15,regular
e92d6b4d-e477-48d4-aefc-3c84f3eb3615,Cliente_176,1988-07-17,cliente_176@example.com,+87-792-9562308,"[""Calle del Sol 945""]",80.91,regular
ea86ea3e-626a-4a69-9f5f-5bdfddea585d,Cliente_177,1984-04-11,cliente_177@example.com,+82-292-1994119,"[""Calle Falsa 338""]",34.53,regular
eb0e6e4d-81dd-45f4-9557-776f0116ef4a,Cliente_178,1953-11-09,cliente_178@test.org,+9-127-2133769,"[""Av. Siempre Viva 418""]",15.78,regular
5b717860-c772-4fa7-bbd9-01b3223caedd,Cliente_179,1957-06-20,cliente_179@example.com,+37-719-9325475,"[""Av. Los Pinos 492""]",77.11,regular
77feac6c-0997-4e8a-85e1-c71551c2b601,Cliente_180,1998-09-06,cliente_180@example.com,+80-600-8038542,"[""Av. Siempre Viva 647""]",7.68,regular
e5611a10-d961-4d55-9553-6908bc8ce29d,Cliente_181,1999-06-16,cliente_181@example.com,+42-321-1162727,"[""Calle Falsa 346""]",60.22,regular
9c9e6487-0de8-4b65-bfc7-bf2b1ec3528d,Cliente_182,1971-12-03,cliente_182@mail.com,+70-727-5139688,"[""Av. Los Pinos 989""]",35.41,regular
38cd38d4-e665-4e1f-9944-4a524e285e70,Cliente_183,1960-09-15,cliente_183@example.com,+2-643-9685961,"[""Calle Falsa 644""]",9.67,regular
faaf1149-2cca-4855-9b7e-86475d6cfcbf,Cliente_184,1987-11-02,cliente_184@mail.com,+68-683-9301928,"[""Calle del Sol 305""]",1.24,regular
629657ad-d149-4bdb-9399-e04afe65cd82,Cliente_185,1973-03-07,cliente_185@test.org,+87-175-4595489,"[""Calle Falsa 189""]",64.33,regular
5d2fe174-cfff-4698-b042-c030de9e8346,Cliente_186,1971-06-20,cliente_186@mail.com,+39-525-3164511,"[""Av. Siempre Viva 813""]",85.77,regular
c9d7c00b-f012-4128-8b2d-d6e6f7f055a3,Cliente_187,1972-02-05,cliente_187@mail.com,+57-338-6358712,"[""Calle del Sol 934""]",49.52,regular
2b3fda29-07d5-4082-9e3d-a4062053e006,Cliente_188,1998-08-02,cliente_188@test.org,+61-386-9239398,"[""Av. Siempre Viva 255""]",67.66,regular
da4891a0-8693-4890-ae2c-788373152030,Cliente_189,1979-07-28,cliente_189@mail.com,+39-722-9037452,"[""Calle del Sol 846""]",78.01,regular
b9d57ff3-becc-4775-84e1-bda42e8ea72f,Cliente_190,1979-08-15,cliente_190@mail.com,+30-957-8381902,"[""Av. Siempre Viva 384""]",31.42,regular
7530f5a8-0f34-4d66-82ac-afcfbf855338,Cliente_191,1964-09-09,cliente_191@test.org,+13-820-3362428,"[""Av. Los Pinos 173""]",45.99,regular
186e84b2-9304-4363-a8b1-067f65e471ef,Cliente_192,1988-09-11,cliente_192@mail.com,+32-672-9701128,"[""Av. Siempre Viva 353""]",52.34,regular
875be481-e27f-4197-a8d8-06ff4b4b77b4,Cliente_193,1971-08-11,cliente_193@example.com,+50-887-2989027,"[""Calle del Sol 179""]",44.83,regular
abf2564e-9436-4e28-95cd-e42b3c2b9fae,Cliente_194,1998-07-29,cliente_194@example.com,+8-453-7253291,"[""Av. Siempre Viva 402""]",73.95,regular
37dcc3ee-be1b-49e1-a234-df22daf1a53f,Cliente_195,1991-11-06,cliente_195@example.com,+94-221-2509889,"[""Calle del Sol 606""]",62.57,regular
9c77f223-395d-46d4-8950-2e4741f36d9b,Cliente_196,1968-11-21,cliente_196@mail.com,+14-878-2212942,"[""Av. Siempre Viva 381""]",59.53,regular
4ebd630f-411b-4f4c-acd5-722aed841884,Cliente_197,1973-11-10,cliente_197@mail.com,+1-960-4895937,"[""Calle Falsa 728""]",34.23,regular
d7626f11-6f8b-4374-943b-e331c370f2bd,Cliente_198,1958-03-19,cliente_198@example.com,+8-128-6696306,"[""Calle Falsa 870""]",18.24,regular
5036fb20-0202-4338-8890-d96b10969549,Cliente_199,1970-09-06,cliente_199@mail.com,+97-764-9950768,"[""Av. Los Pinos 973""]",94.84,regular
0fb93f52-c9eb-4223-963c-a42bfa754062,Cliente_200,1959-08-04,cliente_200@example.com,+65-907-2634730,"[""Av. Los Pinos 274""]",58.62,regular
ac59cb60-c290-46f9-bee1-f08a3b2e8908,Cliente_201,1984-08-19,cliente_201@mail.com,+88-371-9096331,"[""Calle Falsa 829""]",32.25,regular
d12f6ee1-05b5-4ba3-a5eb-a26e80081731,Cliente_202,1969-12-07,cliente_202@mail.com,+83-589-3356619,"[""Av. Siempre Viva 829""]",61.33,regular
a252d841-4040-4d26-80e1-ddc7ecfa8af6,Cliente_203,1994-08-05,cliente_203@mail.com,+3-583-1871889,"[""Calle Falsa 818""]",39.88,regular
663afcef-126f-4e44-b203-c75d4abc126c,Cliente_204,1988-06-12,cliente_204@test.org,+59-202-1400969,"[""Av. Siempre Viva 423""]",49.97,regular
0c5be00e-b319-4dc3-8623-36c8335cca75,Cliente_205,1983-12-18,cliente_205@test.org,+55-808-4321727,"[""Calle del Sol 414""]",35.52,regular
3cc72303-75da-485a-a7f9-da7681990424,Cliente_206,1955-09-15,cliente_206@mail.com,+53-173-7970264,"[""Av. Los Pinos 575""]",87.0,regular
542d3f22-6e83-41f1-921c-86e691da1055,Cliente_207,1953-09-23,cliente_207@test.org,+66-468-5229455,"[""Av. Siempre Viva 461""]",67.27,regular
bd8d9088-3ed0-4c52-9ccb-1ddcfcf0dc8b,Cliente_208,1964-01-14,cliente_208@test.org,+96-550-5708655,"[""Av. Los Pinos 981""]",61.46,regular
c664520d-e4f3-4bbb-b22a-18defe6ab9e7,Cliente_209,1966-10-05,cliente_209@test.org,+78-680-3996865,"[""Av. Los Pinos 317""]",9.74,regular
1b417374-f99e-4aa5-88af-cd8a71860e54,Cliente_210,1969-10-19,cliente_210@test.org,+57-338-9062471,"[""Av. Los Pinos 835""]",29.55,regular
aa880285-a1c1-4602-8c4f-0eb36fec0c8a,Cliente_211,1957-05-02,cliente_211@example.com,+39-138-7663579,"[""Calle Falsa 355""]",5.57,regular
69830527-15fc-4313-8f7f-a0f78a2156ac,Cliente_212,1958-11-19,cliente_212@mail.com,+59-451-4748476,"[""Calle del Sol 512""]",33.34,regular
d5ca4ad1-944a-4df3-abc7-870c6c5257ff,Cliente_213,1980-01-19,cliente_213@example.com,+15-381-4068963,"[""Calle del Sol 732""]",32.75,regular
0007b1e1-8338-4718-9956-1104c01db71c,Cliente_214,1965-12-25,cliente_214@mail.com,+72-738-3700611,"[""Calle del Sol 24""]",53.86,regular
f9305682-4aad-449e-a920-971cb80a7fe9,Cliente_215,1952-04-25,cliente_215@mail.com,+78-550-1198974,"[""Calle Falsa 141""]",34.31,regular
29982aed-3cdc-449b-846e-527be22aacde,Cliente_216,1973-08-25,cliente_216@test.org,+26-613-8033062,"[""Av. Siempre Viva 241""]",27.69,regular
2a759240-5947-4a84-b3c9-c2410e3e189f,Cliente_217,1977-03-27,cliente_217@test.org,+58-722-7718893,"[""Av. Los Pinos 691""]",75.21,regular
85703328-f070-4d67-a08c-bef4810f3b43,Cliente_218,1960-08-03,cliente_218@example.com,+3-151-9307130,"[""Av. Los Pinos 10""]",28.4,regular
4ae8b219-71d3-4e11-93dd-8c117c4c7c6c,Cliente_219,1987-05-25,cliente_219@example.com,+13-532-3424413,"[""Calle del Sol 572""]",76.51,regular
dc43b90a-bceb-4bca-8c86-5ef61b2533c4,Cliente_220,1968-12-01,cliente_220@example.com,+84-240-1936480,"[""Calle del Sol 729""]",4.65,regular
750d568b-0891-44e2-9a4c-3988f7a06ba2,Cliente_221,1955-01-02,cliente_221@test.org,+26-574-4060775,"[""Calle del Sol 977""]",23.79,regular
ec2f57fa-94f0-4d69-b47e-578793a28ef4,Cliente_222,1972-02-07,cliente_222@example.com,+40-787-7417531,"[""Av. Siempre Viva 324""]",80.29,regular
e2f83ff1-bd05-42cd-b63e-5f7e6589ee5b,Cliente_223,1965-09-11,cliente_223@test.org,+88-135-1682504,"[""Av. Siempre Viva 226""]",7.71,regular
dbb75f87-9137-41f9-858a-53d4c386867f,Cliente_224,1973-02-21,cliente_224@mail.com,+39-876-5708872,"[""Av. Los Pinos 277""]",95.17,regular
65706dd4-91d1-4061-8e7b-02e573835b6f,Cliente_225,1993-10-12,cliente_225@test.org,+31-474-1697233,"[""Av. Siempre Viva 151""]",94.3,regular
994a851c-a12e-440c-b17f-a76af4bc6c49,Cliente_226,1963-03-15,cliente_226@test.org,+29-994-3485758,"[""Calle del Sol 346""]",36.8,regular
0cc96102-0bdb-46f5-8321-1ea44a5a05a4,Cliente_227,1974-03-21,cliente_227@test.org,+21-366-3249252,"[""Calle Falsa 913""]",26.29,regular
970cc44d-ac25-468a-ba88-3c37178e22d0,Cliente_228,1988-02-27,cliente_228@mail.com,+66-320-3921205,"[""Calle Falsa 557""]",69.93,regular
7a5c02a2-eb9a-4c9b-a339-9898ba339049,Cliente_229,1978-10-10,cliente_229@mail.com,+23-779-8184698,"[""Av. Siempre Viva 597""]",65.17,regular
514dee21-af64-4fa1-b726-ade5c2aa2280,Cliente_230,1963-03-28,cliente_230@example.com,+34-194-4649967,"[""Av. Los Pinos 180""]",89.8,regular
9e5e0f4a-e7ce-43ac-8bc3-3c0fd4efcee0,Cliente_231,1996-07-05,cliente_231@mail.com,+46-598-2373323,"[""Av. Los Pinos 516""]",39.07,regular
829f2c71-e318-4563-93dc-2b5258e21648,Cliente_232,1972-10-18,cliente_232@test.org,+29-536-6692979,"[""Calle Falsa 628""]",89.35,regular
541dfcdc-c719-4b8a-99e0-7920f9c04658,Cliente_233,1963-12-01,cliente_233@example.com,+87-799-5393771,"[""Av. Los Pinos 271""]",56.01,regular
b1f4fd0c-9af0-4530-bec5-7027bdcf4234,Cliente_234,1971-09-07,cliente_234@example.com,+40-350-4353048,"[""Calle del Sol 32""]",82.98,regular
e0aad805-1c5b-48de-9a4a-bafbbb248b7c,Cliente_235,1969-08-18,cliente_235@mail.com,+86-817-3892489,"[""Calle Falsa 322""]",78.02,regular
cf0ee6b9-41cc-4154-a368-7a1cd91912af,Cliente_236,1982-11-27,cliente_236@mail.com,+75-491-8126881,"[""Av. Siempre Viva 326""]",77.7,regular
5451b8c5-bb76-4646-9546-4326edfe7ba6,Cliente_237,1991-02-10,cliente_237@test.org,+70-109-2656022,"[""Calle Falsa 887""]",16.25,regular
f23f3504-b3dc-41bf-bce1-a388ae50f8e5,Cliente_238,1983-05-08,cliente_238@test.org,+53-445-5334446,"[""Av. Siempre Viva 322""]",7.73,regular
8393a9ec-bae9-4da6-970e-56621e3ba6f6,Cliente_239,1956-07-03,cliente_239@example.com,+10-765-2945304,"[""Calle Falsa 579""]",68.74,regular
e1a13995-fbd4-4922-9fb2-f6fbfd674688,Cliente_240,1958-06-01,cliente_240@mail.com,+74-108-2971554,"[""Calle del Sol 558""]",8.53,regular
e291a5ae-52ec-4aaf-a5f1-3939183725cd,Cliente_241,1978-04-05,cliente_241@mail.com,+97-706-5804812,"[""Calle del Sol 528""]",88.03,regular
d0f1ffa8-243a-4fac-88d0-cff81c284084,Cliente_242,1990-05-04,cliente_242@example.com,+49-492-3759544,"[""Calle Falsa 824""]",17.18,regular
1ba03bec-5400-42b8-a6df-ab47e2020bfb,Cliente_243,1989-11-28,cliente_243@mail.com,+25-962-5529973,"[""Av. Los Pinos 97""]",24.58,regular
d84c4ea1-33c5-4f13-bc2b-db6b727946ce,Cliente_244,1997-03-05,cliente_244@mail.com,+57-325-5772702,"[""Calle del Sol 33""]",27.5,regular
73f9cb71-5434-4aca-9cc3-a7a7a40ee292,Cliente_245,1962-08-17,cliente_245@mail.com,+99-530-4394600,"[""Calle Falsa 777""]",54.59,regular
965a9c1a-d55d-4df0-adac-4da8a63685bc,Cliente_246,1969-06-22,cliente_246@example.com,+82-146-4697443,"[""Av. Los Pinos 402""]",71.19,regular
4d609fc3-2d24-4df3-aad7-c671f6b30e78,Cliente_247,1978-11-28,cliente_247@mail.com,+23-653-3253589,"[""Calle del Sol 132""]",85.34,regular
2926d997-f56d-4748-b6c7-84ae866fe364,Cliente_248,1971-07-01,cliente_248@test.org,+93-580-7637949,"[""Calle Falsa 458""]",55.36,regular
1b74b0fc-47ae-4576-9698-bb6d2fe8627a,Cliente_249,1996-01-24,cliente_249@mail.com,+21-154-2747454,"[""Av. Los Pinos 212""]",43.1,regular
f48c5647-f2a5-4db9-9011-2cda497e7621,Cliente_250,1999-12-29,cliente_250@example.com,+34-779-8804429,"[""Calle del Sol 56""]",93.09,regular
5e27d0f3-5e8d-4103-80bd-dd5f1b8f3c28,Cliente_251,1997-05-19,cliente_251@example.com,+16-951-1320162,"[""Av. Los Pinos 456""]",35.36,regular
b9092b63-6809-4155-af9f-7d8a6530bf3d,Cliente_252,1988-11-29,cliente_252@mail.com,+6-850-8692231,"[""Calle Falsa 997""]",11.3,regular
b03ea02f-0b0a-42c9-aa58-e2cd7f437cdc,Cliente_253,1971-09-21,cliente_253@test.org,+93-966-3285336,"[""Calle Falsa 238""]",77.11,regular
ddb567df-23fd-4701-a01a-60667eb6dac8,Cliente_254,1963-10-02,cliente_254@example.com,+8-495-4894785,"[""Av. Siempre Viva 254""]",61.1,regular
2eafd006-7c85-4b8e-9299-ba4ec4d2ec82,Cliente_255,1950-05-19,cliente_255@example.com,+6-411-2831094,"[""Av. Siempre Viva 153""]",38.2,regular
3a1aac58-905a-4154-bf56-518610771f30,Cliente_256,1989-03-21,cliente_256@test.org,+30-511-4794021,"[""Calle Falsa 610""]",7.05,regular
9e49d902-dd1a-4743-b21c-a808762e7b2c,Cliente_257,1992-02-09,cliente_257@mail.com,+66-876-3174719,"[""Calle Falsa 468""]",98.4,regular
b68c32dc-2cf3-4047-bd67-e17e9600b242,Cliente_258,1951-01-23,cliente_258@example.com,+23-448-1710029,"[""Av. Siempre Viva 900""]",22.65,regular
0eba6615-9dd1-4c21-aaa2-04a436c1070a,Cliente_259,1954-01-05,cliente_259@test.org,+65-851-8207482,"[""Av. Los Pinos 756""]",29.6,regular
0e755b78-eb74-4cd6-af8c-eff95ad507ab,Cliente_260,1980-11-08,cliente_260@example.com,+31-750-9129085,"[""Av. Siempre Viva 759""]",39.06,regular
391b636f-c07e-4215-9995-02cfbee64e58,Cliente_261,1967-01-31,cliente_261@example.com,+4-627-5225117,"[""Calle Falsa 496""]",62.79,regular
f87d9142-f3b7-4cdb-925b-0736b32b7190,Cliente_262,1982-08-31,cliente_262@test.org,+9-257-1477161,"[""Calle Falsa 145""]",54.1,regular
d5e9a1aa-0512-4025-9ad0-5bce8c0f8137,Cliente_263,1963-09-08,cliente_263@test.org,+10-201-9514935,"[""Calle Falsa 378""]",21.95,regular
e195126b-6527-44ba-a58e-14965f67f9fb,Cliente_264,1955-08-02,cliente_264@test.org,+23-638-8325830,"[""Av. Los Pinos 611""]",55.9,regular
4e352f27-44a2-45d5-a9fd-152656a35b8e,Cliente_265,1970-01-08,cliente_265@test.org,+80-717-5820190,"[""Av. Siempre Viva 813""]",87.97,regular
be25b904-9a72-4ccc-9372-6e0a18e0651f,Cliente_266,1997-10-15,cliente_266@example.com,+66-869-4855051,"[""Calle del Sol 278""]",76.07,regular
cca2c3bb-6531-4b3e-bd53-d56b608eabe5,Cliente_267,1965-12-14,cliente_267@test.org,+52-920-4214312,"[""Calle Falsa 462""]",17.17,regular
e28378c6-6155-428d-b51c-3febd0fe205e,Cliente_268,2000-03-17,cliente_268@mail.com,+31-519-1418689,"[""Calle del Sol 241""]",19.41,regular
58bad3a8-0460-49c4-a694-aff84a9447c0,Cliente_269,1989-09-04,cliente_269@test.org,+64-551-4302791,"[""Av. Los Pinos 556""]",5.63,regular
6b4145b4-6cc1-4a9f-b99f-09549ed459ba,Cliente_270,1985-08-12,cliente_270@mail.com,+91-248-9996893,"[""Calle del Sol 722""]",60.25,regular
70e6f445-b7ae-43a8-b232-e5971db2d200,Cliente_271,1988-12-13,cliente_271@mail.com,+62-143-7944472,"[""Av. Siempre Viva 764""]",67.73,regular
8cc1b5b7-a98d-41b8-aeda-2c7300ffbe69,Cliente_272,1997-06-02,cliente_272@example.com,+75-194-6295041,"[""Calle del Sol 50""]",35.46,regular
12526943-e106-4e47-91a1-46b44d17c136,Cliente_273,1965-05-04,cliente_273@example.com,+50-664-6274288,"[""Calle del Sol 37""]",9.84,regular
ed6a07a1-7aeb-4930-9fa9-c67981587279,Cliente_274,1975-04-09,cliente_274@mail.com,+3-355-6435424,"[""Calle Falsa 987""]",82.48,regular
82eca256-c132-4fbe-9624-75b7a4dfff31,Cliente_275,1988-05-20,cliente_275@mail.com,+27-950-9568351,"[""Av. Siempre Viva 827""]",77.21,regular
2e9b2119-cd8a-4db8-95c2-a725f7297bf1,Cliente_276,1957-11-05,cliente_276@example.com,+43-397-7148167,"[""Av. Los Pinos 714""]",90.49,regular
c100539d-bfff-4b71-938e-2ea08de34b88,Cliente_277,1977-10-08,cliente_277@mail.com,+9-563-8103074,"[""Av. Siempre Viva 629""]",99.5,regular
1436028c-693a-43e3-9787-df9bda3558f8,Cliente_278,1989-06-21,cliente_278@example.com,+59-950-6723511,"[""Av. Los Pinos 594""]",52.44,regular
f43a44e8-b75f-4cb6-b995-d81da73b9373,Cliente_279,1952-08-11,cliente_279@example.com,+66-711-2730597,"[""Av. Siempre Viva 849""]",33.52,regular
11456331-4041-4aa7-935b-38ca4217296b,Cliente_280,1997-02-27,cliente_280@example.com,+92-168-5469712,"[""Calle Falsa 299""]",14.74,regular
c93b8cec-0daf-462d-a87b-f59441277703,Cliente_281,1977-08-14,cliente_281@example.com,+1-399-1068285,"[""Calle del Sol 436""]",33.72,regular
6eac3543-bcf0-4f22-bbfa-a1745e24a4fc,Cliente_282,1994-07-13,cliente_282@mail.com,+83-325-1709270,"[""Calle Falsa 829""]",97.7,regular
9c25c954-912c-47c8-8f80-9c74ddf3d3c9,Cliente_283,1960-11-25,cliente_283@test.org,+61-727-3529745,"[""Calle Falsa 135""]",92.24,regular
6381c62f-dfb0-4e5c-bc73-c4624d56a5af,Cliente_284,1995-01-31,cliente_284@test.org,+38-807-6507267,"[""Av. Los Pinos 636""]",52.65,regular
40bdb89f-7011-42f1-93e4-583d167c67d7,Cliente_285,1962-06-10,cliente_285@test.org,+90-680-5251656,"[""Av. Los Pinos 39""]",78.51,regular
40104f5e-c499-461e-a630-3a928452063e,Cliente_286,1963-06-28,cliente_286@test.org,+61-839-1614061,"[""Av. Los Pinos 189""]",81.02,regular
d90ad4fa-2ad6-47fb-9079-90c66d38180f,Cliente_287,1985-11-14,cliente_287@test.org,+86-105-6150979,"[""Av. Siempre Viva 613""]",90.06,regular
03e25c0d-d4d2-48f9-a374-737ddd7b69d0,Cliente_288,1962-06-09,cliente_288@example.com,+67-751-5209469,"[""Calle Falsa 322""]",3.18,regular
f9307419-79d3-4e30-8602-af99b030e1ac,Cliente_289,1983-05-23,cliente_289@mail.com,+85-321-6991539,"[""Av. Los Pinos 568""]",73.8,regular
02c26422-7163-4308-9c84-df6619ff0842,Cliente_290,1976-10-25,cliente_290@example.com,+14-644-1216627,"[""Av. Los Pinos 146""]",52.74,regular
c621e704-4b83-4755-953b-d0ef36f6cd5b,Cliente_291,1986-12-21,cliente_291@test.org,+77-381-7255386,"[""Calle del Sol 686""]",21.16,regular
98d0479f-3e6d-43e0-986f-358c07c9c46d,Cliente_292,1960-06-15,cliente_292@example.com,+93-498-3095765,"[""Av. Los Pinos 242""]",63.25,regular
f684b8a3-3498-4209-a92d-2e7ef0bd9e7b,Cliente_293,1955-10-13,cliente_293@mail.com,+53-139-6020351,"[""Av. Siempre Viva 614""]",25.97,regular
417a9c2c-38d5-4069-a190-4f90c2b4bdbb,Cliente_294,1997-09-22,cliente_294@test.org,+65-685-6888037,"[""Av. Siempre Viva 18""]",46.77,regular
d39b5c68-d9f9-4a09-aa8c-3db22d1410b1,Cliente_295,1954-10-30,cliente_295@example.com,+91-249-3237394,"[""Av. Siempre Viva 646""]",76.88,regular
0fe7b120-06c4-48ec-9b3f-3c29c2448a66,Cliente_296,1980-01-07,cliente_296@test.org,+17-285-5005471,"[""Av. Siempre Viva 681""]",74.88,regular
e44e12f0-65c6-49bb-92cb-dbd6e6d66b10,Cliente_297,1971-05-25,cliente_297@example.com,+62-676-2433074,"[""Calle del Sol 253""]",2.78,regular
3f6541a2-9693-4d02-9bc0-3317c5bd7fc1,Cliente_298,1962-07-25,cliente_298@example.com,+75-587-8514243,"[""Av. Siempre Viva 545""]",40.61,regular
69d4b01c-8e98-4e52-9d44-eb6c72a322d2,Cliente_299,2000-02-08,cliente_299@test.org,+47-145-6841091,"[""Calle del Sol 426""]",15.2,regular
7003fa55-8cf6-4c6a-b3aa-0d30445f4249,Cliente_300,2000-07-18,cliente_300@test.org,+46-169-4088658,"[""Av. Los Pinos 134""]",91.05,regular
1e64887f-0eb3-4433-8316-89e4f3e1468f,Cliente_301,1975-02-03,cliente_301@test.org,+56-287-7850546,"[""Av. Los Pinos 601""]",77.46,regular
5e6ac70e-89d4-4928-a38f-8faf377781f6,Cliente_302,1966-02-13,cliente_302@example.com,+11-553-8262965,"[""Av. Los Pinos 178""]",59.72,regular
0c1a6024-caf8-4883-a41a-a89829a8aeff,Cliente_303,1995-01-03,cliente_303@test.org,+62-115-8880630,"[""Calle Falsa 454""]",29.71,regular
14135fb3-7e7f-46cb-8783-fac23344bfb5,Cliente_304,1954-07-04,cliente_304@mail.com,+20-708-7814463,"[""Calle del Sol 686""]",37.17,regular
cd1dc6bc-be56-493a-b21c-c5d890b79f8e,Cliente_305,1951-07-03,cliente_305@example.com,+55-220-8219066,"[""Calle del Sol 232""]",93.43,regular
f52af838-f9f6-4424-ab86-11c4c455205d,Cliente_306,1967-11-09,cliente_306@mail.com,+54-761-4714720,"[""Av. Siempre Viva 317""]",51.47,regular
7f61bfec-2293-4896-8e99-bdcd8130cc82,Cliente_307,1951-11-10,cliente_307@mail.com,+38-802-5109955,"[""Av. Los Pinos 902""]",19.99,regular
433c7b3d-6c87-4cff-8fa3-35e4f1955ec0,Cliente_308,1952-11-30,cliente_308@mail.com,+27-110-9333300,"[""Av. Los Pinos 724""]",81.01,regular
b8794a07-289c-4c6f-909f-fd1809f91f2a,Cliente_309,2000-05-09,cliente_309@mail.com,+75-951-8652986,"[""Calle Falsa 864""]",18.89,regular
48e36059-74dc-4f73-8712-33481294b9db,Cliente_310,1967-03-23,cliente_310@mail.com,+56-130-7619871,"[""Av. Siempre Viva 800""]",70.66,regular
97e58e45-b3dc-4f34-acf5-f148e35742e6,Cliente_311,1956-04-18,cliente_311@example.com,+51-312-2507724,"[""Calle del Sol 273""]",91.27,regular
4998adf0-e470-4c7f-89b0-398da321362b,Cliente_312,1952-12-08,cliente_312@test.org,+95-685-6010161,"[""Calle del Sol 526""]",32.5,regular
3612f0da-fccf-4ffe-82c2-13b111d33273,Cliente_313,1999-04-02,cliente_313@mail.com,+42-741-3673959,"[""Calle Falsa 505""]",49.92,regular
daa215f7-3184-43c0-90d9-2744b03e3d22,Cliente_314,1973-09-05,cliente_314@example.com,+55-287-9521878,"[""Calle del Sol 445""]",76.32,regular
9ef8841e-2fc4-4c01-b0ae-56f4831be1f4,Cliente_315,1977-04-04,cliente_315@example.com,+10-781-2035093,"[""Calle Falsa 364""]",90.45,regular
ac7d3dbe-c4ef-4fa5-9e1a-bf81fa1a244a,Cliente_316,1965-06-09,cliente_316@mail.com,+32-702-1543936,"[""Calle del Sol 346""]",1.54,regular
52ac7d50-59a1-4463-9624-1e36269ad586,Cliente_317,2000-03-14,cliente_317@example.com,+87-810-6257002,"[""Calle del Sol 169""]",78.08,regular
96027bd5-7041-4a22-ac07-8cffbf78431a,Cliente_318,1968-05-26,cliente_318@example.com,+25-771-6341756,"[""Av. Los Pinos 583""]",28.78,regular
98fe61f9-c97f-4103-8b1b-a315cac8db95,Cliente_319,1976-01-10,cliente_319@example.com,+71-719-9809847,"[""Calle del Sol 742""]",34.99,regular
e885660b-846a-4bf0-8a5b-970d5f6e4746,Cliente_320,1992-03-29,cliente_320@example.com,+61-217-5606533,"[""Av. Los Pinos 527""]",0.33,regular
7a9c3ec4-379e-4585-9edd-483033097c40,Cliente_321,1950-03-31,cliente_321@example.com,+67-166-1463585,"[""Calle Falsa 765""]",42.62,regular
43037871-fcb7-49ce-bb1b-68f947a7aa43,Cliente_322,1983-06-13,cliente_322@example.com,+14-691-7853095,"[""Calle del Sol 231""]",90.84,regular
17e411d2-c803-47fd-8cab-2edf2723e1e6,Cliente_323,1981-11-08,cliente_323@mail.com,+12-288-9186183,"[""Av. Los Pinos 512""]",52.66,regular
